annotation_id,annotator,created_at,id,label,lead_time,text,updated_at
181,1,2026-02-23T15:18:59.197802Z,181,"[{""start"":4,""end"":10,""text"":""11 pro"",""labels"":[""PROUCT_NAME""]},{""start"":36,""end"":44,""text"":""3500000 "",""labels"":[""PRICE""]},{""start"":54,""end"":60,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",7.392,Bán 11 pro full cn 256gb màn Ik giá 3500000 giao_dịch Hà_Nội,2026-02-23T15:18:59.197802Z
182,1,2026-02-23T15:19:25.290981Z,182,"[{""start"":0,""end"":17,""text"":""samsung s10 plus "",""labels"":[""PROUCT_NAME""]},{""start"":342,""end"":357,""text"":""tây_hồ , Hà_nội"",""labels"":[""LOCATION""]}]",25.714,"samsung s10 plus ko dùng đến để lại cho b nào cần , máy nguyên zin dùng rất mượt chưa sửa_chữa gì , ngoại_hình còn mới chỉ bị vỡ lắp lưng ra hàng thấy hết 200000 là ok và kính nứt nhẹ 1 chút ở góc dưới bên phải . Giá bán nhanh cho b nào mua về công_việc , chơi game , tik tok , fb ... bạn nào quan_tâm ib hoặc zalo cho mình 0348282089 mình ở tây_hồ , Hà_nội",2026-02-23T15:19:25.290981Z
183,1,2026-02-23T15:19:38.002490Z,183,"[{""start"":0,""end"":11,""text"":""Điện_thoại "",""labels"":[""PROUCT_TYPE""]},{""start"":11,""end"":26,""text"":""Google Pixel 7 "",""labels"":[""PROUCT_NAME""]},{""start"":61,""end"":69,""text"":""4200000 "",""labels"":[""PRICE""]},{""start"":95,""end"":108,""text"":""hai_bà_trưng "",""labels"":[""LOCATION""]}]",12.314,"Điện_thoại Google Pixel 7 , ko face tất_cả còn lại zin , giá 4200000 vnd , còn các bác nào gần hai_bà_trưng thì 4000000 vnd ạ",2026-02-23T15:19:38.002490Z
184,1,2026-02-23T15:19:48.895254Z,184,"[{""start"":0,""end"":13,""text"":""Iphone 12Pro "",""labels"":[""PROUCT_NAME""]},{""start"":45,""end"":53,""text"":""5800000 "",""labels"":[""PRICE""]},{""start"":63,""end"":87,""text"":"" 91 Lê_Lai Tp. Thanh_Hoá"",""labels"":[""LOCATION""]}]",10.502,Iphone 12Pro 128G Q.tế màn lô full chức_năng 5800000 E GDTT tại 91 Lê_Lai Tp. Thanh_Hoá đ Ship cod toàn_quốc 0828385968,2026-02-23T15:19:48.895254Z
185,1,2026-02-23T15:20:00.316435Z,185,"[{""start"":0,""end"":15,""text"":""11 quốc_tế 64g "",""labels"":[""PROUCT_NAME""]},{""start"":79,""end"":87,""text"":""4000000 "",""labels"":[""PRICE""]},{""start"":91,""end"":97,""text"":""hà_nội"",""labels"":[""LOCATION""]}]",11.018,11 quốc_tế 64g ios 16 siêu mượt thay pin còn lại zin full chức_năng . mình bán 4000000 tại hà_nội,2026-02-23T15:20:00.316435Z
186,1,2026-02-23T15:20:07.830287Z,186,"[{""start"":0,""end"":16,""text"":""Xsm 256g quốc_tế"",""labels"":[""PROUCT_NAME""]},{""start"":64,""end"":72,""text"":""3200000 "",""labels"":[""PRICE""]},{""start"":76,""end"":82,""text"":""hà_nội"",""labels"":[""LOCATION""]}]",7.114,Xsm 256g quốc_tế thay màn mất face thôi còn lại ok hết_mình bán 3200000 tại hà_nội,2026-02-23T15:20:07.831277Z
187,1,2026-02-23T15:20:17.775072Z,187,"[{""start"":19,""end"":32,""text"":""11 trắng 64gb"",""labels"":[""PROUCT_NAME""]},{""start"":144,""end"":152,""text"":""3500000 "",""labels"":[""PRICE""]},{""start"":157,""end"":168,""text"":""nhổn hà_nội"",""labels"":[""LOCATION""]}]",9.534,Em cần bán lại cây 11 trắng 64gb máy mua bên clickbuy e còn giấy_tờ đầy_đủ tình_trạng máy zin full xước tí chỗ màn do ko dán cường_lực giá e để 3500000 gdtt nhổn hà_nội ạ,2026-02-23T15:20:17.775072Z
188,1,2026-02-23T15:20:30.673956Z,188,"[{""start"":0,""end"":19,""text"":""15 promax 512 titan"",""labels"":[""PROUCT_NAME""]},{""start"":76,""end"":82,""text"":""17xxx "",""labels"":[""PRICE""]},{""start"":175,""end"":210,""text"":""218A Trung_Kính , Cầu_Giấy , Hà_Nội"",""labels"":[""LOCATION""]}]",12.506,"15 promax 512 titan / trắng nguyên zin , hình_thức 98.5 , thanh_lý đồng giá 17xxx Tặng sạc và phụ kiệnThu cũ đối mới với giá hấp_dẫn 12000000 vnd Địa_chỉ : Cửa_hàng Táo_Sâu ( 218A Trung_Kính , Cầu_Giấy , Hà_Nội ) Inbox ngay 0969.964.034 hoặc gọi 0968.883.716",2026-02-23T15:20:30.673956Z
189,1,2026-02-23T15:20:48.228870Z,189,"[{""start"":0,""end"":20,""text"":""17 Pro 256gb VN \/ A "",""labels"":[""PROUCT_NAME""]},{""start"":145,""end"":154,""text"":""31000000 "",""labels"":[""PRICE""]},{""start"":226,""end"":257,""text"":""9A ngõ 158 thái thịnh , đống_đa"",""labels"":[""LOCATION""]}]",17.142,"17 Pro 256gb VN / A Bạc_Máy zin keng nét box Pin 100 sạc 18 lần Bh chính hãng 9/11/2026 Hàng này chả cần gì để xem nữa rồi siêu ngon ạaaa Zá chỉ 31000000 hơn ạ Ai chưa đổi sắm Tết liên_hệ em ngay nhaaaa Michael_Trung iStore : 9A ngõ 158 thái thịnh , đống_đa 0388371083",2026-02-23T15:20:48.228870Z
190,1,2026-02-23T15:20:58.521522Z,190,"[{""start"":0,""end"":14,""text"":""iPhone 15 prom"",""labels"":[""PROUCT_NAME""]},{""start"":52,""end"":61,""text"":""13999000 "",""labels"":[""PRICE""]},{""start"":110,""end"":127,""text"":""Thanh_xuân Hà_Nội"",""labels"":[""LOCATION""]}]",9.937,iPhone 15 prom full Mein zill màn oled như zill Giá 13999000 Bao tét 7 ngày bh 6 tháng kèm pk Call 0389358444 Thanh_xuân Hà_Nội,2026-02-23T15:20:58.521522Z
191,1,2026-02-23T15:21:07.148015Z,191,"[{""start"":0,""end"":7,""text"":""16 pro "",""labels"":[""PROUCT_NAME""]},{""start"":51,""end"":60,""text"":""17000000 "",""labels"":[""PRICE""]},{""start"":131,""end"":168,""text"":"" 218 A Trung_Kính , Cầu_Giấy , Hà_Nội"",""labels"":[""LOCATION""]}]",8.327,"16 pro 128 trắng , pin 92 , hình_thức 99 . Giá chỉ 17000000 Tặng full phụ_kiện hỗ_trợ thu cũ đổi_mới P Địa_chỉ : Cửa_hàng Táo_Sâu ( 218 A Trung_Kính , Cầu_Giấy , Hà_Nội ) Inbox ngay hoặc gọi : 0888.611.905",2026-02-23T15:21:07.149124Z
192,1,2026-02-23T15:21:17.343839Z,192,"[{""start"":0,""end"":16,""text"":""iPhone 14 Promax"",""labels"":[""PROUCT_NAME""]},{""start"":168,""end"":177,""text"":""13000000 "",""labels"":[""PRICE""]},{""start"":217,""end"":224,""text"":"" Hà_Nội"",""labels"":[""LOCATION""]}]",9.894,"iPhone 14 Promax màu đen , bản QT Mỹ-128 g dùng esim , Fullbox đủ sạc cáp , máy zin chưa sửa_chữa , Pin còn 89 . Tất_cả các tính_năng đều bình_thường , giá mình bán là 13000000 ( giá chuẩn không fix thêm ) , xem máy ở Hà_Nội",2026-02-23T15:21:17.343839Z
193,1,2026-02-23T15:21:31.496908Z,193,"[{""start"":0,""end"":11,""text"":""Điện_thoại "",""labels"":[""PROUCT_TYPE""]},{""start"":11,""end"":24,""text"":""Iphone 11 64G"",""labels"":[""PROUCT_NAME""]},{""start"":52,""end"":60,""text"":""3500000 "",""labels"":[""PRICE""]},{""start"":68,""end"":92,""text"":"" 91 Lê_Lai Tp. Thanh_Hoá"",""labels"":[""LOCATION""]}]",13.784,Điện_thoại Iphone 11 64G Q.tế màn gx full chức_năng 3500000 GDTT tại 91 Lê_Lai Tp. Thanh_Hoá Ship cod toàn_quốc 0828385968,2026-02-23T15:21:31.496908Z
194,1,2026-02-23T15:21:41.686142Z,194,"[{""start"":0,""end"":10,""text"":""14 Pro_Max"",""labels"":[""PROUCT_NAME""]},{""start"":65,""end"":74,""text"":""10500000 "",""labels"":[""PRICE""]},{""start"":263,""end"":270,""text"":""hà nôi "",""labels"":[""LOCATION""]}]",9.769,"14 Pro_Max_Quốc_Tế 256gb main zin màn zin ám mờ như hình giá chỉ 10500000 ( giá này mua màn lô làm gì ) Bảo_hành đầy_đủ Cam_kết main , màn chưa sửa_chữa , có_thể tháo máy kiểm_tra Toàn_bộ các chức_năng đều sử_dụng ốn địnhPhụ kiẹn có sạc cap cương lực , ôp mình ở hà nôi Vui_lòng liên_hệ : 0325888735 .",2026-02-23T15:21:41.686142Z
195,1,2026-02-23T15:21:53.132986Z,195,"[{""start"":31,""end"":44,""text"":"" iphone 17pro"",""labels"":[""PROUCT_NAME""]},{""start"":195,""end"":213,""text"":""Ngã tư sở , Hà_Nội"",""labels"":[""LOCATION""]},{""start"":128,""end"":137,""text"":""30000000 "",""labels"":[""PRICE""]}]",11.034,"Mới đập_hộp dùng sạc được 8 lần iphone 17pro 256gb ZPA chính hãng việt_nam zin đẹp nguyển bản Bảo_hành hãng t 1/2027 giá em bán 30000000 0867.567.483 ( IB ZALO EM NEU KO IB ĐƯỢC ) Trường_chinh , Ngã tư sở , Hà_Nội",2026-02-23T15:21:53.132986Z
196,1,2026-02-23T15:22:01.802705Z,196,"[{""start"":0,""end"":6,""text"":""14 prm"",""labels"":[""PROUCT_NAME""]},{""start"":132,""end"":141,""text"":""14000000 "",""labels"":[""PRICE""]},{""start"":230,""end"":249,""text"":"" bệnh_viện Xanh_Pon"",""labels"":[""LOCATION""]}]",8.284,14 prm 256gb máy zin áp pin 83 ngoại_hình 98 có cấn nhẹ 2 mép trên còn lại sườn đẹp 98.5 máy zin bao thầy_thợ Em bán trong sáng nay 14000000 không fix có giao_lưu xuống đời bao thầy_thợ kiểm_tra máy không zin e tặng luôn Em đang ở bệnh_viện Xanh_Pon,2026-02-23T15:22:01.802705Z
197,1,2026-02-23T15:22:12.355175Z,197,"[{""start"":7,""end"":17,""text"":"" ip 15 prm"",""labels"":[""PROUCT_NAME""]},{""start"":107,""end"":115,""text"":""17000000"",""labels"":[""PRICE""]},{""start"":98,""end"":101,""text"":""HN "",""labels"":[""LOCATION""]}]",10.158,"Hn pass ip 15 prm 256 qte lla nguyên_bản zin nguyên , pin 82 màn_hình k xước , k đánh kính , gdtt HN . giá 17000000",2026-02-23T15:22:12.355175Z
198,1,2026-02-23T15:22:24.420230Z,198,"[{""start"":0,""end"":20,""text"":""17 Pro 256gb VN \/ A "",""labels"":[""PROUCT_NAME""]},{""start"":129,""end"":160,""text"":""9A ngõ 158 thái thịnh , đồng đa"",""labels"":[""LOCATION""]},{""start"":88,""end"":97,""text"":""30000000 "",""labels"":[""PRICE""]}]",11.679,"17 Pro 256gb VN / A Cam fullbox Máy đẹp nét sạc 8 lần pin 100 bh apple 17-1-2027 Zá chỉ 30000000 hơn thui Michael_Trung iStore : 9A ngõ 158 thái thịnh , đồng đa 0388371083",2026-02-23T15:22:24.420230Z
199,1,2026-02-23T15:22:31.309143Z,199,"[{""start"":11,""end"":17,""text"":""15prm "",""labels"":[""PROUCT_NAME""]},{""start"":54,""end"":63,""text"":""16400000 "",""labels"":[""PRICE""]},{""start"":68,""end"":70,""text"":""HN"",""labels"":[""LOCATION""]}]",6.465,e cần pass 15prm qte mỹ zin all full cn bao thợ check 16400000 gdtt HN,2026-02-23T15:22:31.309143Z
200,1,2026-02-23T15:22:43.926536Z,200,"[{""start"":0,""end"":15,""text"":""Samsung S25Edge"",""labels"":[""PROUCT_NAME""]},{""start"":234,""end"":243,""text"":""14200000 "",""labels"":[""PRICE""]},{""start"":219,""end"":226,""text"":""Hà_Nội "",""labels"":[""LOCATION""]}]",12.285,"Samsung S25Edge 256g siêu mỏng hình_thức 99,99 đẹp ko vết xước . Đẹp , mượt , zin 100 , ko lỗi nhỏ . Mình người dùng rất giữ_gìn . Cần bán hoặc giao_lưu iphone 15 thường . Có fix cho ai nhiệt_tình . Giao_dịch tại nhà ( Hà_Nội ) . Giá 14200000 . LH : 0343812281 hoặc ib zalo fb",2026-02-23T15:22:43.926536Z
201,1,2026-02-23T15:23:03.538803Z,201,"[{""start"":7,""end"":12,""text"":""ô_tô "",""labels"":[""PROUCT_TYPE""]},{""start"":12,""end"":33,""text"":""KIA forte 2011 1.6 AT"",""labels"":[""PROUCT_NAME""]},{""start"":52,""end"":62,""text"":""235000000 "",""labels"":[""PRICE""]},{""start"":116,""end"":137,""text"":""khoái_châu . Hưng_yên"",""labels"":[""LOCATION""]}]",19.268,Em bán ô_tô KIA forte 2011 1.6 AT fun Xe hạng C giá 235000000 có Lộc lá Anh_em hợp chân lh : 0989259344 zalo Xem xe khoái_châu . Hưng_yên,2026-02-23T15:23:03.538803Z
202,1,2026-02-23T15:23:16.632029Z,202,"[{""start"":12,""end"":37,""text"":""Huyndai_Grand 110 sx 2014"",""labels"":[""PROUCT_NAME""]},{""start"":252,""end"":262,""text"":""135000000 "",""labels"":[""PRICE""]},{""start"":284,""end"":294,""text"":""Hải_phòng "",""labels"":[""LOCATION""]}]",12.701,"Hàng mới về Huyndai_Grand 110 sx 2014 số sàn Đc 1.0 tiết_kiệm nhiên_liệu . Xe đẹp máy số ngon điều hòà mát , màu bạc xịn . Trang_bị màn_hình cam lùi . Hồ_sơ cầm tay vào tên trong ngày bao đăng_kiểm mới . Cam_kết xe không đâm đụng không ngập nước Giá : 135000000 Xem xe ở quán toan tp Hải_phòng Lh 0968852558",2026-02-23T15:23:16.632029Z
203,1,2026-02-23T15:23:31.365739Z,203,"[{""start"":0,""end"":4,""text"":""ô_tô"",""labels"":[""PROUCT_TYPE""]},{""start"":5,""end"":33,""text"":""Toyota rush 1.5 S AT SX 2021"",""labels"":[""PROUCT_NAME""]},{""start"":251,""end"":261,""text"":""400000000 "",""labels"":[""PRICE""]},{""start"":270,""end"":276,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",14.293,"ô_tô Toyota rush 1.5 S AT SX 2021 , màu Đen_ODO : 9 van km zin Cá_nhân chính chủ , biển HN gầm cao 7 chỗ , xe gia đìnhXe trang_bị : ghế da , Màn_hình Androi , ... Xe đẹp ko lỗi , ... Cam_kết xe k đâm đụng , ngập nước , thuy kích Hỗ_trợ trả_góp 70 Giá 400000000 Xem xe ở Hà_Nội",2026-02-23T15:23:31.365739Z
204,1,2026-02-23T15:23:41.244787Z,204,"[{""start"":39,""end"":55,""text"":""Kia_Morning 2014"",""labels"":[""PROUCT_NAME""]},{""start"":244,""end"":253,""text"":""19000000 "",""labels"":[""PRICE""]},{""start"":278,""end"":288,""text"":""Hải_Phòng "",""labels"":[""LOCATION""]}]",9.483,"Xe Gia_Đình đẹp xuất_sắc , keo chỉ zin Kia_Morning 2014 số tự_động máy 1.2 tiết_kiệm xăng Xe đẹp trang_bị phanh ABS , túi khí , đèn_pha bi cầu , led định_vị ban_ngày , xi_nhan , gập gương , mâm đúc , Màn_hình android , cam lùi , khám dài Giá : 19000000 ( bao rút hồ_sơ ) Xem xe Hải_Phòng 0971984322",2026-02-23T15:23:41.244787Z
205,1,2026-02-23T15:23:52.325216Z,205,"[{""start"":7,""end"":21,""text"":""For_Ranger_XLS"",""labels"":[""PROUCT_NAME""]},{""start"":255,""end"":265,""text"":""500000000 "",""labels"":[""PRICE""]},{""start"":244,""end"":250,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",10.644,"Bán xe For_Ranger_XLS at Sx 2021 số tự_động 1 cầu máy dầu . Xe đẹp máy_móc keo chỉ nguyên zin . Xe đã trang_bị : màn_hình theo xe , cam lùi , ghế da , bệ bước .... Cam_kết k đâm đụng k ngập nước Bao check hãng theo yêu_cầu Hỗ_trợ bank Xem xe ở Hà_Nội Giá 500000000 Lh : 0984266152",2026-02-23T15:23:52.325216Z
206,1,2026-02-23T15:24:00.644044Z,206,"[{""start"":0,""end"":9,""text"":""i10 2022 "",""labels"":[""PROUCT_NAME""]},{""start"":89,""end"":99,""text"":""300000000 "",""labels"":[""PRICE""]},{""start"":73,""end"":81,""text"":""Nghệ_An "",""labels"":[""LOCATION""]}]",7.891,"i10 2022 bản full Máy_móc , keo chỉ nguyên zin , cam kêtd xe ko lỗi Xe ở Nghệ_An . Giá : 300000000 call / zalo : 0965262606",2026-02-23T15:24:00.644044Z
207,1,2026-02-23T15:24:15.760278Z,207,"[{""start"":16,""end"":31,""text"":""fox kếp sx 2011"",""labels"":[""PROUCT_NAME""]},{""start"":70,""end"":80,""text"":""200000000 "",""labels"":[""PRICE""]},{""start"":249,""end"":264,""text"":""mỹ_hào hưng_yên"",""labels"":[""LOCATION""]}]",14.781,Mở bán đầu xuân fox kếp sx 2011 xe bản 2 cầu đại chất giá loanh_quanh 200000000 ae mua cũng được . Mà thuê để trải nhiệm du_xuân cũng ok . Ae cần thuê có_thể cọc tiền xe . Là nấy xe đi . Hoạc mua thằng em nhận quay đầu trừ tiền như thuê xe . Xem xe mỹ_hào hưng_yên đt 0972235562,2026-02-23T15:24:15.760278Z
208,1,2026-02-23T15:24:38.650970Z,208,"[{""start"":44,""end"":75,""text"":""KIA CARNIVAL 2023 Signature 2.2"",""labels"":[""PROUCT_NAME""]},{""start"":171,""end"":182,""text"":""1200000000 "",""labels"":[""PRICE""]},{""start"":215,""end"":254,""text"":""201 Lê_Cơ , P.An Lạc , Q.Bình Tân , HCM"",""labels"":[""LOCATION""]}]",22.46,"THỀ HIỆN ĐẲNG_CẤP NGAY TẠI MẪU XE CHỌN DÙNG KIA CARNIVAL 2023 Signature 2.2 máy dầu bản full option . Xe 1 chủ mua mới bảo_dưỡng định_kỳ còn rất mới Odo : 75.000 km Gia : 1200000000 0939882633 Ms. Trâm_Xem xe tại : 201 Lê_Cơ , P.An Lạc , Q.Bình Tân , HCM",2026-02-23T15:24:38.650970Z
209,1,2026-02-23T15:24:50.031077Z,209,"[{""start"":0,""end"":5,""text"":""ô_tô "",""labels"":[""PROUCT_TYPE""]},{""start"":5,""end"":18,""text"":""Morning 2013 "",""labels"":[""PROUCT_NAME""]},{""start"":25,""end"":35,""text"":""115000000 "",""labels"":[""PRICE""]},{""start"":65,""end"":84,""text"":""phú thái-Hải Dương "",""labels"":[""LOCATION""]}]",10.976,ô_tô Morning 2013 ...... 115000000 vnd bền đi chắc_chắn lắm Xe ở phú thái-Hải Dương 0976900677,2026-02-23T15:24:50.031077Z
210,1,2026-02-23T15:25:00.836927Z,210,"[{""start"":16,""end"":38,""text"":"" RX350 2012 model 2013"",""labels"":[""PROUCT_NAME""]},{""start"":73,""end"":84,""text"":""1068000000 "",""labels"":[""PRICE""]},{""start"":102,""end"":121,""text"":"" Long_Biên , Hà_Nội"",""labels"":[""LOCATION""]}]",10.418,"Đầu năm lên hình RX350 2012 model 2013 cho bác nào cùng đam_mê . Giá chỉ 1068000000 có ra lộc ạ . Em ở Long_Biên , Hà_Nội . Lh : 0916.40.6929",2026-02-23T15:25:00.836927Z
211,1,2026-02-23T15:25:10.313426Z,211,"[{""start"":0,""end"":5,""text"":""ô_tô "",""labels"":[""PROUCT_TYPE""]},{""start"":5,""end"":33,""text"":""Mazda Cx30 2.0 Premium 2022 "",""labels"":[""PROUCT_NAME""]},{""start"":236,""end"":246,""text"":""600000000 "",""labels"":[""PRICE""]},{""start"":295,""end"":298,""text"":""HN "",""labels"":[""LOCATION""]}]",9.142,"ô_tô Mazda Cx30 2.0 Premium 2022 Tư_nhân một chủ , Lăn bánh 7v km Full lịch_sử bảo_dưỡng hãng , Nội_thất căng đẹp , Dàn lốp dày_dặn , Máy số keo chỉ động_cơ nguyên_bản , kính zin cả dàn , xe k lỗi nhỏ , Bao check test toàn_quốc Giá hơn 600000000 , con bớt Bao rút hồ_sơ , Hỗ trơ sang têr Xem xe HN , AE quan_tâm : 0788322220 E LONG .",2026-02-23T15:25:10.313426Z
212,1,2026-02-23T15:25:23.321655Z,212,"[{""start"":0,""end"":12,""text"":""Toyota Yaris"",""labels"":[""PROUCT_NAME""]},{""start"":143,""end"":153,""text"":""218000000 "",""labels"":[""PRICE""]},{""start"":163,""end"":170,""text"":"" hà_nội"",""labels"":[""LOCATION""]}]",12.562,"Toyota Yaris nhập nhật 2010 máy 1.3 AT siêu lành , bền , êm , tiết_kiệm nhiên_liệu . Xe cam_kết ko tai_nạn , ko ngập nước , máy số zin . Giá : 218000000 xem xe tại hà_nội . Lh : 0971371112 .",2026-02-23T15:25:23.321655Z
213,1,2026-02-23T15:25:40.915039Z,213,"[{""start"":0,""end"":26,""text"":""ford ranger wildtrack 2016"",""labels"":[""PROUCT_NAME""]},{""start"":106,""end"":116,""text"":""quảng_ninh"",""labels"":[""LOCATION""]},{""start"":56,""end"":69,""text"":""420000000 tr "",""labels"":[""PRICE""]}]",17.175,ford ranger wildtrack 2016 std 2 cầu máy dầu 3.2 em bán 420000000 tr gọi em để được tư_vấn 0971844024 Sẵn quảng_ninh,2026-02-23T15:25:40.915039Z
214,1,2026-02-23T15:25:56.028876Z,214,"[{""start"":0,""end"":5,""text"":""ô_tô "",""labels"":[""PROUCT_TYPE""]},{""start"":5,""end"":28,""text"":""Ford ranger xIs 2.2 4x2"",""labels"":[""PROUCT_NAME""]},{""start"":147,""end"":159,""text"":""430000000 tr"",""labels"":[""PRICE""]},{""start"":187,""end"":205,""text"":""uông_bí quảng_ninh"",""labels"":[""LOCATION""]}]",14.709,ô_tô Ford ranger xIs 2.2 4x2 sx 2019 Xe đẹp long_lanh như Gái đôi_mươi Xe nguyên zin từng chi_tiết Bao check test toàn Việt_Nam yêu_Thương chỉ hơn 430000000 tr 0334658858 Mr_Hiếu_Đ / c : uông_bí quảng_ninh,2026-02-23T15:25:56.028876Z
215,1,2026-02-23T15:26:06.393861Z,215,"[{""start"":7,""end"":35,""text"":"" Ford Ranger wildtrack 2017 "",""labels"":[""PROUCT_NAME""]},{""start"":226,""end"":236,""text"":""500000000 "",""labels"":[""PRICE""]},{""start"":271,""end"":291,""text"":""Uông_Bí , Quảng_Ninh"",""labels"":[""LOCATION""]}]",10.001,"Bán tải Ford Ranger wildtrack 2017 Số tự_động 2 cầu , máy dầu 3.2 Xe được Trang_bị đầy_đủ chức_năng : Larang phay , Phanh_ABS , Túi khí , điều_hoà tự_động , ghế da , màn_hình androi , camera lùi , máy zin , gầm chất ... Giá : 500000000 triệu Al : 0334658858 Xem xe tại : Uông_Bí , Quảng_Ninh",2026-02-23T15:26:06.393861Z
216,1,2026-02-23T15:26:26.224101Z,216,"[{""start"":0,""end"":15,""text"":""Mazda bt50 2015"",""labels"":[""PROUCT_NAME""]},{""start"":41,""end"":53,""text"":""348000000 tr"",""labels"":[""PRICE""]},{""start"":89,""end"":99,""text"":""quảng_ninh"",""labels"":[""LOCATION""]}]",19.468,"Mazda bt50 2015 . Số tự_động 2 cầu . Giá 348000000 tr , xx nhú nhú gọi em 0971844024 sắn quảng_ninh ạ",2026-02-23T15:26:26.224101Z
217,1,2026-02-23T15:26:35.002398Z,217,"[{""start"":0,""end"":30,""text"":""Ford Ranger xls 2015 phom 2016"",""labels"":[""PROUCT_NAME""]},{""start"":225,""end"":235,""text"":""369000000 "",""labels"":[""PRICE""]},{""start"":271,""end"":281,""text"":""Quảng_Ninh"",""labels"":[""LOCATION""]}]",8.448,"Ford Ranger xls 2015 phom 2016 Số tự_động 1 cầu , máy dầu 2.2 màu trắng . Trang_bị đầy_đủ chức_năng : Larang đúc , Phanh_ABS , Túi khí , điều hòà , ghế da màn_hình Androi , camera hành_trình , camera lùi , gầm chất ... Giá : 369000000 triệu Alo : 0334658858 Xem xe tại : Quảng_Ninh",2026-02-23T15:26:35.002398Z
218,1,2026-02-23T15:26:50.817301Z,218,"[{""start"":0,""end"":5,""text"":""ô_tô "",""labels"":[""PROUCT_TYPE""]},{""start"":5,""end"":17,""text"":""VinFast VF9 "",""labels"":[""PROUCT_NAME""]},{""start"":108,""end"":119,""text"":""1230000000 "",""labels"":[""PRICE""]},{""start"":148,""end"":158,""text"":""Hải_Phòng "",""labels"":[""LOCATION""]}]",15.466,ô_tô VinFast VF9 bản plus trần thép - sx 2025 pin CATL - 7 chỗ - 1 chủ - odo 1.8 vạn km Bao check toàn_quốc 1230000000 bank 70 Xem xe trực_tiếp tại Hải_Phòng Zalo : 0936.539.186 Phương_Nam,2026-02-23T15:26:50.817301Z
219,1,2026-02-23T15:27:11.375561Z,219,"[{""start"":0,""end"":8,""text"":""Jeep_Mỹ "",""labels"":[""PROUCT_NAME""]},{""start"":59,""end"":68,""text"":""321000000"",""labels"":[""PRICE""]},{""start"":117,""end"":125,""text"":""Yên_Bái "",""labels"":[""LOCATION""]}]",20.139,"Jeep_Mỹ trước 1975 Giá_trị cho người sưu_tầm nêu bật Giá : 321000000 vnd / 1 em ( ra đầu xuân cho ai chốt ) Xem xe P Yên_Bái , tỉnh Lào_Cai . Ae quan_tâm liên_hệ trực_tiếp sdt 0967135666 để biết thêm về xe .",2026-02-23T15:27:11.375561Z
220,1,2026-02-23T15:27:28.832443Z,220,"[{""start"":18,""end"":44,""text"":""Toyota Alphard model 2017 "",""labels"":[""PROUCT_NAME""]},{""start"":138,""end"":149,""text"":""2000000000 "",""labels"":[""PRICE""]},{""start"":160,""end"":192,""text"":""Lê_Văn_Lương - Cầu_Giấy - Hà_Nội"",""labels"":[""LOCATION""]}]",22.929,Chuyên_cơ mặt_đất Toyota Alphard model 2017 xe đi 4.5 vạn km Bao test hãng và giao xe toàn_quốc Hỗ_trợ bank lên đến 70 giá_trị xe Giá chỉ 2000000000 0862802996 Lê_Văn_Lương - Cầu_Giấy - Hà_Nội,2026-02-23T15:27:41.153229Z
221,1,2026-02-23T15:28:09.669442Z,221,"[{""start"":31,""end"":54,""text"":""Audi Q7 3.0 TFSI Quatro"",""labels"":[""PROUCT_NAME""]},{""start"":424,""end"":435,""text"":""2000000000 "",""labels"":[""PRICE""]},{""start"":448,""end"":480,""text"":""Lê_Văn_Lương - Cầu_giấy - Hà_Nội"",""labels"":[""LOCATION""]}]",20.824,"Xe 7 Chỗ Hạng Sang Hợp_lý Nhất_Audi Q7 3.0 TFSI Quatro_Biển_Vip_Sản xuất 2016 màu Đen nội_thất Kem . Full lịch_sử bảo_dưỡng tại hãng , Odo : 5v6 miles Xe được trang_bị động_cơ V6 3.0 L , hộp_số tiptronic 8 cấp và hệ_thống dẫn_động 4 bánh toàn thời gian...v.v. CAM_KẾT : Xe không đâm đụng Không_Ngập_Nước_Máy Móc_Nguyên_Bản_Hồ Sơ_Pháp_Lý_Rõ Ràng_Bao_Test_Hãng Và Giao Xe Toàn_Quốc Hỗ_Trợ Bank_Lên_Đến 70 Giá_Trị Xe Giá chỉ : 2000000000 0862.802.996 Lê_Văn_Lương - Cầu_giấy - Hà_Nội",2026-02-23T15:28:09.669442Z
222,1,2026-02-23T15:28:22.580481Z,222,"[{""start"":26,""end"":62,""text"":"" Audi A7 Sportback 3.0 L Model 2015 "",""labels"":[""PROUCT_NAME""]},{""start"":347,""end"":358,""text"":""1311000000 "",""labels"":[""PRICE""]},{""start"":421,""end"":438,""text"":""Cầu_giấy - Hà_Nội"",""labels"":[""LOCATION""]}]",12.548,"Mẫu xe đậm chất thể_thao . Audi A7 Sportback 3.0 L Model 2015 Biển Đẹp_Màu trắng nội_thất Kem_Xe tư_nhân 1 chủ Hà_Nội sử_dụng từ đầu Mới chạy chỉ 50.000 km Options_Volang tích_hợp , có lẫy chuyển số thể_thao , kính không viền , cánh đuôi gió điều_chỉnh điện , Cửa hít , Điều_hoà 4 vùng độc_lập , Phanh tay điện_tử , Cảm_biến quanh xe , .... Giá : 1311000000 tỷ Hỗ_trợ bank tới : 70 0862.802.996 Mr. Trường Lê_Văn_Lương - Cầu_giấy - Hà_Nội",2026-02-23T15:28:22.581480Z
